Open,High,Low,Close,Volume,Dividends,Stock Splits
262.6050720214844,281.9473876953125,244.24835205078125,251.55836486816406,4974432912,0.0,0.0
251.19338989257812,263.6808166503906,245.50743103027344,258.09320068359375,2964986959,0.0,0.0
257.9888000488281,279.2216796875,249.1079864501953,278.00750732421875,3230589098,0.0,0.0
279.2409362792969,280.7282409667969,259.9883728027344,262.7633972167969,2797322397,0.0,0.0
263.3050537109375,263.3050537109375,224.916748046875,230.59942626953125,4031751969,0.0,0.0
230.64382934570312,234.9708709716797,221.84703063964844,229.5041046142578,2863410681,0.0,0.0
229.75303649902344,232.0609130859375,200.68801879882812,204.42291259765625,3104667090,0.0,0.0
204.15194702148438,220.94715881347656,200.1072540283203,218.13858032226562,2357308403,0.0,0.0
218.11883544921875,227.61883544921875,213.79388427734375,227.07960510253906,2134869389,0.0,0.0
226.9408416748047,230.3231658935547,220.05844116210938,221.77194213867188,1787880756,0.0,0.0
221.7183837890625,221.82920837402344,205.91053771972656,209.15802001953125,2030965166,0.0,0.0
209.31344604492188,218.42584228515625,205.91696166992188,216.38897705078125,1944651936,0.0,0.0
216.36253356933594,217.84107971191406,206.5169219970703,209.8065948486328,1884041986,0.0,0.0
212.23345947265625,229.64520263671875,210.92410278320312,215.63497924804688,1953190727,0.0,0.0
222.91036987304688,224.8620147705078,190.84671020507812,194.87464904785156,2690646017,0.0,0.0
195.557861328125,200.845458984375,191.19830322265625,195.17442321777344,1406618152,0.0,0.0
195.4145965576172,199.8712158203125,184.1060333251953,199.35421752929688,1712282909,0.0,0.0
199.5909881591797,209.2916259765625,195.7545623779297,205.87020874023438,1784850980,0.0,0.0
205.73304748535156,218.3396453857422,198.14625549316406,208.01454162597656,2122547294,0.0,0.0
207.63661193847656,217.50633239746094,205.80560302734375,208.97125244140625,1739548260,0.0,0.0
208.8951416015625,209.8877410888672,200.59449768066406,203.4896240234375,1523272322,0.0,0.0
203.568359375,207.6363067626953,182.541748046875,188.09971618652344,1805361744,0.0,0.0
188.3485565185547,189.43101501464844,132.05429077148438,163.05270385742188,3667491155,0.0,0.0
162.95724487304688,165.01788330078125,149.2733917236328,156.4097900390625,1952282406,0.0,0.0
156.5113525390625,164.30856323242188,141.77304077148438,161.8865203857422,1959778935,0.0,0.0
161.78375244140625,165.4556884765625,158.70608520507812,162.29286193847656,1510598217,0.0,0.0
162.04222106933594,169.35586547851562,156.8856658935547,165.2234649658203,1705972971,0.0,0.0
164.9592742919922,166.9373321533203,151.79530334472656,151.79530334472656,1373978010,0.0,0.0
151.7544403076172,159.71279907226562,148.2205352783203,148.59829711914062,1344733451,0.0,0.0
148.74195861816406,159.4130096435547,146.49546813964844,158.0419158935547,1207041548,0.0,0.0
157.9253387451172,162.48501586914062,153.6103515625,159.20396423339844,870576845,0.0,0.0
159.35443115234375,160.0882110595703,143.1669464111328,144.53590393066406,1097150357,0.0,0.0
144.62205505371094,151.633056640625,143.42257690429688,146.0780029296875,1150775410,0.0,0.0
150.61129760742188,154.86322021484375,142.0965576171875,153.51541137695312,1356025651,0.0,0.0
153.51084899902344,156.61610412597656,148.71083068847656,148.9417266845703,1001741958,0.0,0.0
148.98037719726562,150.3484649658203,142.02572631835938,144.33840942382812,973529667,0.0,0.0
144.26478576660156,150.2078857421875,143.17318725585938,148.80140686035156,782184567,0.0,0.0
148.71047973632812,160.16497802734375,147.891845703125,153.07763671875,1587190278,0.0,0.0
153.26048278808594,157.30357360839844,145.53555297851562,152.62867736816406,1590290392,0.0,0.0
152.505615234375,156.4102020263672,149.45191955566406,154.92709350585938,1053723085,0.0,0.0
155.0339813232422,159.9808349609375,153.37020874023438,155.46749877929688,1111879486,0.0,0.0
155.5389404296875,165.08154296875,153.58148193359375,163.44949340820312,1337153835,0.0,0.0
163.55247497558594,166.69239807128906,160.67201232910156,161.42103576660156,1085980228,0.0,0.0
161.49082946777344,163.69915771484375,157.7855987548828,157.7855987548828,959492046,0.0,0.0
157.77371215820312,158.3427734375,153.33297729492188,155.99234008789062,1248012717,0.0,0.0
155.88499450683594,161.08070373535156,154.733642578125,155.8812255859375,1057977478,0.0,0.0
155.98207092285156,155.98207092285156,145.17674255371094,145.88687133789062,1315031071,0.0,0.0
145.9368133544922,150.60934448242188,144.5751953125,145.5126190185547,1081715291,0.0,0.0
145.58570861816406,149.8709259033203,143.23793029785156,148.2860107421875,838034968,0.0,0.0
148.20953369140625,152.25169372558594,144.5597381591797,146.51473999023438,1051011688,0.0,0.0
146.536865234375,150.7519989013672,146.45693969726562,150.6974334716797,691648227,0.0,0.0
150.685302734375,152.93603515625,148.66310119628906,151.2554931640625,680239631,0.0,0.0
151.26339721679688,151.26339721679688,146.6741943359375,148.4615936279297,755658603,0.0,0.0
148.4677734375,151.33206176757812,146.5630645751953,146.81228637695312,789511706,0.0,0.0
146.81129455566406,149.54522705078125,132.1007537841797,136.089111328125,1304198400,0.0,0.0
136.0773162841797,137.7505340576172,133.3151397705078,136.5037841796875,1136595284,0.0,0.0
136.4918670654297,136.52577209472656,128.08090209960938,131.4884490966797,1364180297,0.0,0.0
131.49484252929688,134.629150390625,126.74758911132812,130.13748168945312,1002118315,0.0,0.0
130.13734436035156,132.4771728515625,128.80877685546875,131.29832458496094,710682825,0.0,0.0
131.3038787841797,131.51531982421875,122.6286849975586,126.83382415771484,1097888042,0.0,0.0
126.8260498046875,133.20668029785156,126.28759002685547,131.54498291015625,834900749,0.0,0.0
131.5546875,141.74012756347656,131.27281188964844,141.73719787597656,881585292,0.0,0.0
141.7368621826172,142.0492401123047,135.3616943359375,136.6365203857422,886433982,0.0,0.0
136.6469268798828,146.0211944580078,136.36302185058594,144.72491455078125,1204657825,0.0,0.0
144.72024536132812,149.92144775390625,144.45794677734375,147.93740844726562,1001838786,0.0,0.0
147.93226623535156,148.78028869628906,144.2544708251953,146.533203125,756580688,0.0,0.0
146.5348358154297,153.14288330078125,145.17018127441406,151.66726684570312,1608309071,0.0,0.0
151.65390014648438,152.90213012695312,139.51914978027344,141.89076232910156,1278790664,0.0,0.0
141.8882598876953,142.82635498046875,133.73797607421875,136.9167022705078,926249070,0.0,0.0
136.8967742919922,142.53172302246094,130.36119079589844,130.36500549316406,706911161,0.0,0.0
130.3922882080078,130.82464599609375,112.4258804321289,114.3918685913086,1680709016,0.0,0.0
114.4232406616211,116.67909240722656,99.7610092163086,108.42849731445312,2098519931,0.0,0.0
108.46219635009766,112.39445495605469,106.59941864013672,112.08950805664062,1135598050,0.0,0.0
112.10081481933594,112.19467163085938,98.66522216796875,109.59159851074219,1645918728,0.0,0.0
109.59247589111328,109.68234252929688,106.33942413330078,108.06637573242188,909091096,0.0,0.0
108.06230163574219,115.78300476074219,105.84998321533203,107.28218078613281,1064088735,0.0,0.0
107.26136016845703,109.46898651123047,103.78439331054688,106.9535140991211,825647673,0.0,0.0
106.92748260498047,109.83932495117188,105.81873321533203,109.43273162841797,683706404,0.0,0.0
109.43119812011719,111.85406494140625,108.31248474121094,110.82367706298828,592402655,0.0,0.0
110.83002471923828,112.042724609375,107.72004699707031,108.79985809326172,537737428,0.0,0.0
108.7991714477539,110.9894027709961,105.02007293701172,109.58769989013672,691404381,0.0,0.0
109.58943939208984,116.3658218383789,108.66441345214844,115.4020004272461,824048434,0.0,0.0
115.40450286865234,115.88226318359375,108.43699645996094,108.55602264404297,743395485,0.0,0.0
108.53465270996094,110.28700256347656,106.41796875,110.28700256347656,683428425,0.0,0.0
110.29109954833984,120.92221069335938,109.00498962402344,120.91803741455078,953726676,0.0,0.0
120.92329406738281,123.39488220214844,119.2457046508789,121.91674041748047,736360985,0.0,0.0
121.91934967041016,127.44550323486328,121.42715454101562,127.44550323486328,782675364,0.0,0.0
127.44465637207031,139.24339294433594,125.56070709228516,137.10739135742188,1131143500,0.0,0.0
137.14239501953125,142.35386657714844,130.99807739257812,133.99124145507812,1373203815,0.0,0.0
133.96217346191406,140.7852020263672,132.8143310546875,140.17160034179688,1036393461,0.0,0.0
140.1739044189453,143.23289489746094,135.08839416503906,135.08839416503906,1276403767,0.0,0.0
135.0928497314453,135.0928497314453,125.37024688720703,126.03115844726562,1080587719,0.0,0.0
126.01290893554688,127.5803451538086,122.20375061035156,126.68367767333984,832593853,0.0,0.0
126.6707763671875,128.6428985595703,124.2199478149414,126.20421600341797,688706404,0.0,0.0
126.1347885131836,126.63776397705078,122.24359893798828,124.80005645751953,712457600,0.0,0.0
124.79279327392578,132.11190795898438,124.23802185058594,131.7626190185547,783234535,0.0,0.0
131.76052856445312,131.76744079589844,126.02102661132812,128.1608428955078,715637001,0.0,0.0
128.1046600341797,128.73141479492188,115.7144546508789,116.30241394042969,938120691,0.0,0.0
116.33308410644531,121.5430679321289,114.9232177734375,115.19709014892578,1205742846,0.0,0.0
115.19397735595703,116.9888687133789,113.67295837402344,115.7090072631836,686244892,0.0,0.0
115.70782470703125,115.70782470703125,109.14817810058594,110.83203887939453,736479992,0.0,0.0
110.83516693115234,114.31229400634766,103.37959289550781,103.45049285888672,980192105,0.0,0.0
103.43082427978516,107.60649871826172,101.27152252197266,107.52279663085938,902125484,0.0,0.0
107.51875305175781,110.81077575683594,105.79009246826172,105.96595001220703,740588315,0.0,0.0
105.941650390625,106.20594024658203,92.61260986328125,104.2304916381836,1676181000,0.0,0.0
104.23491668701172,110.33592987060547,102.05580139160156,109.26631164550781,903266080,0.0,0.0
109.26405334472656,113.2392578125,107.20553588867188,108.24365997314453,773091210,0.0,0.0
108.23714447021484,109.87517547607422,102.35350799560547,103.10559844970703,706861756,0.0,0.0
103.10042572021484,113.47457885742188,102.22742462158203,113.47457885742188,930577763,0.0,0.0
113.47608184814453,115.579833984375,110.73099517822266,112.5440444946289,951568702,0.0,0.0
112.54029846191406,114.24375915527344,109.67251586914062,110.35135650634766,838169853,0.0,0.0
110.35635375976562,112.50371551513672,108.96234893798828,111.35211944580078,905649306,0.0,0.0
111.41283416748047,112.35623168945312,100.20732116699219,101.39179992675781,930473366,0.0,0.0
101.40840148925781,105.35140991210938,100.21807861328125,104.97718811035156,548783174,0.0,0.0
104.98062133789062,105.60908508300781,101.54561614990234,101.59391784667969,563304861,0.0,0.0
101.59587860107422,103.66204071044922,97.23695373535156,98.8692626953125,756482342,0.0,0.0
98.861572265625,102.16033172607422,98.49970245361328,100.61764526367188,699527175,0.0,0.0
100.62169647216797,109.04586029052734,100.62169647216797,106.94209289550781,812074655,0.0,0.0
106.93419647216797,106.97227478027344,100.6696548461914,102.65550994873047,814685365,0.0,0.0
102.64948272705078,106.56657409667969,100.50381469726562,104.9653549194336,764305866,0.0,0.0
104.96475982666016,107.76637268066406,104.80728149414062,105.8323974609375,536251476,0.0,0.0
105.81227111816406,107.20188903808594,101.9041748046875,102.11479949951172,535011513,0.0,0.0
102.11121368408203,105.77667236328125,101.50162506103516,105.67365264892578,743010065,0.0,0.0
105.66586303710938,108.43423461914062,102.769775390625,106.98857116699219,713675630,0.0,0.0
106.97649383544922,111.36539459228516,106.00885772705078,111.35919189453125,977477844,0.0,0.0
111.35095977783203,111.42870330810547,108.8695297241211,110.31023406982422,616556664,0.0,0.0
110.3034439086914,112.78976440429688,108.48085021972656,112.1158676147461,644181133,0.0,0.0
112.0879135131836,116.3732681274414,111.79776000976562,116.3732681274414,741516370,0.0,0.0
116.35651397705078,117.76000213623047,111.93087768554688,114.82913970947266,859708742,0.0,0.0
114.83430480957031,116.62821197509766,113.74230194091797,116.15872955322266,833192537,0.0,0.0
116.15018463134766,123.14498901367188,115.76655578613281,122.92796325683594,1124098345,0.0,0.0
122.92251586914062,124.09307098388672,119.09693908691406,122.47541809082031,872780593,0.0,0.0
122.46806335449219,127.2931900024414,120.85211944580078,126.5812759399414,1007870447,0.0,0.0
126.58251953125,127.09410095214844,122.37696075439453,124.06736755371094,822120492,0.0,0.0
124.0710678100586,125.3609390258789,122.28739166259766,124.88133239746094,560151992,0.0,0.0
124.88927459716797,129.39747619628906,123.67554473876953,129.39747619628906,740569100,0.0,0.0
129.400634765625,132.4124755859375,127.85274505615234,127.93861389160156,943699101,0.0,0.0
127.91148376464844,131.78604125976562,127.72942352294922,130.0612335205078,837905297,0.0,0.0
130.0547332763672,133.9067840576172,127.10261535644531,131.16934204101562,928949835,0.0,0.0
131.16636657714844,132.77642822265625,122.52271270751953,123.71601104736328,1352615724,0.0,0.0
123.73169708251953,125.9663314819336,120.12483215332031,124.8831787109375,854575075,0.0,0.0
124.88237762451172,128.0952911376953,124.46917724609375,124.9234848022461,761262628,0.0,0.0
124.90180969238281,129.3058319091797,124.21853637695312,128.9462127685547,676091829,0.0,0.0
128.90708923339844,128.90708923339844,122.1119613647461,124.86170196533203,849319392,0.0,0.0
124.85990905761719,127.07330322265625,123.19573211669922,123.21317291259766,662578353,0.0,0.0
123.20003509521484,123.24894714355469,112.46133422851562,112.46133422851562,1017954203,0.0,0.0
112.4710464477539,114.8778305053711,111.46580505371094,114.23019409179688,635873842,0.0,0.0
114.23804473876953,115.08161926269531,110.61835479736328,110.88206481933594,747638227,0.0,0.0
110.87825775146484,112.78964233398438,110.57122039794922,112.77727508544922,519806313,0.0,0.0
112.77835845947266,114.36927032470703,111.17377471923828,111.17377471923828,510044015,0.0,0.0
111.15314483642578,111.15314483642578,102.59768676757812,102.60739135742188,807193871,0.0,0.0
102.64373016357422,105.67218780517578,102.25173950195312,104.82841491699219,638546461,0.0,0.0
104.82460021972656,110.66858673095703,104.24492645263672,110.48245239257812,806829114,0.0,0.0
110.47949981689453,112.1144790649414,106.3903579711914,107.41104125976562,736401323,0.0,0.0
107.41422271728516,112.62550354003906,107.39665985107422,111.10934448242188,802528770,0.0,0.0
111.1059341430664,114.53565216064453,110.54190063476562,114.43070983886719,639352139,0.0,0.0
114.40483093261719,114.96900939941406,108.76372528076172,109.04278564453125,673093200,0.0,0.0
109.0355224609375,111.32576751708984,105.70491027832031,111.22614288330078,810603033,0.0,0.0
111.2291030883789,113.99000549316406,110.82780456542969,113.81208801269531,653731832,0.0,0.0
113.81503295898438,113.92158508300781,111.04325103759766,111.97969055175781,669392298,0.0,0.0
111.97532653808594,114.22015380859375,106.3016357421875,106.99798583984375,747220318,0.0,0.0
106.99688720703125,108.34490203857422,105.54610443115234,105.60062408447266,668097133,0.0,0.0
105.60206604003906,107.1333236694336,105.31648254394531,105.5043716430664,502713461,0.0,0.0
105.49246215820312,105.93083953857422,104.10662841796875,104.62260437011719,487505921,0.0,0.0
104.62039947509766,104.75668334960938,99.51075744628906,104.68701934814453,802054036,0.0,0.0
104.67106628417969,105.1731948852539,97.59080505371094,98.40467834472656,702800418,0.0,0.0
98.41316986083984,101.74410247802734,98.2237319946289,100.53875732421875,692599516,0.0,0.0
100.54241180419922,104.09369659423828,100.00948333740234,103.32334899902344,780434505,0.0,0.0
103.31861877441406,104.0232162475586,99.0388412475586,100.37800598144531,861249271,0.0,0.0
100.37875366210938,101.41122436523438,95.9476318359375,96.16598510742188,604900808,0.0,0.0
96.1678695678711,99.78279876708984,95.4847183227539,99.43577575683594,592413785,0.0,0.0
99.4337158203125,101.51068115234375,98.60585021972656,100.69322967529297,613922891,0.0,0.0
100.69754791259766,101.26874542236328,97.839599609375,99.343017578125,542363905,0.0,0.0
99.33872985839844,106.80409240722656,99.26563262939453,106.27486419677734,768693782,0.0,0.0
106.27082061767578,106.71279907226562,95.52877807617188,96.91891479492188,842334241,0.0,0.0
96.9092788696289,98.20873260498047,94.0890121459961,96.79175567626953,769940452,0.0,0.0
96.7942123413086,97.03630828857422,93.34791564941406,94.5708999633789,551811127,0.0,0.0
94.57154846191406,95.5822982788086,92.00299072265625,93.97643280029297,729348318,0.0,0.0
93.97541809082031,94.77955627441406,77.9571533203125,77.9571533203125,1207155617,0.0,0.0
77.83116912841797,84.61721801757812,74.82234954833984,80.2268295288086,1720920553,0.0,0.0
80.2115478515625,82.39093017578125,65.52423858642578,66.38880157470703,1899877236,0.0,0.0
66.40777587890625,69.25701904296875,55.322547912597656,64.40274810791016,1925404691,0.0,0.0
64.38304901123047,72.84160614013672,63.49441146850586,67.96253967285156,1140599762,0.0,0.0
67.94561004638672,69.99917602539062,64.62065887451172,68.95030975341797,743433183,0.0,0.0
68.93971252441406,71.5303726196289,66.55667114257812,71.5303726196289,741432120,0.0,0.0
71.51973724365234,71.51973724365234,65.45767211914062,67.21134948730469,722439504,0.0,0.0
67.21218872070312,73.51004028320312,67.21218872070312,72.96931457519531,802347484,0.0,0.0
72.96766662597656,74.03701782226562,66.41563415527344,66.41563415527344,756026173,0.0,0.0
66.38671112060547,72.20411682128906,65.17798614501953,72.0966796875,801021670,0.0,0.0
72.0771713256836,72.90673828125,67.09920501708984,68.65829467773438,729408177,0.0,0.0
68.6545639038086,70.42964935302734,68.1723403930664,69.7057876586914,449401029,0.0,0.0
69.70726776123047,72.30361938476562,69.52865600585938,71.77400207519531,449155414,0.0,0.0
71.76394653320312,73.74264526367188,68.99034881591797,69.01275634765625,736854342,0.0,0.0
69.01382446289062,70.5352783203125,67.68013763427734,70.32154846191406,588236113,0.0,0.0
70.31922149658203,71.43646240234375,68.29042053222656,68.31311798095703,529431480,0.0,0.0
68.31510925292969,68.71247863769531,61.34075164794922,63.8281364440918,721052783,0.0,0.0
63.80057907104492,63.928550720214844,61.28740310668945,61.56392288208008,646210455,0.0,0.0
61.55788040161133,62.68661117553711,61.55788040161133,62.31327819824219,615552947,0.0,0.0
63.063594818115234,64.26547241210938,62.10664367675781,63.74662780761719,418602793,0.0,0.0
63.74580001831055,69.29692840576172,63.4140739440918,69.12091827392578,587913790,0.0,0.0
69.11026763916016,69.56275177001953,67.18134307861328,68.41138458251953,532691935,0.0,0.0
68.41702270507812,70.07642364501953,62.54636764526367,62.96781921386719,754343388,0.0,0.0
62.96444320678711,64.6100082397461,62.394325256347656,64.45135498046875,497215110,0.0,0.0
64.45580291748047,64.7627182006836,61.78827667236328,62.659263610839844,445994255,0.0,0.0
62.65883255004883,64.20510864257812,61.72530746459961,63.74738311767578,365451394,0.0,0.0
63.749755859375,63.78080749511719,62.06110763549805,63.2078742980957,358399957,0.0,0.0
63.21474838256836,66.29419708251953,63.08821487426758,64.41727447509766,500130108,0.0,0.0
64.4180679321289,65.3266830444336,60.5591926574707,63.90550994873047,578504158,0.0,0.0
63.89841079711914,64.25390625,61.54667663574219,61.54667663574219,590606981,0.0,0.0
61.543853759765625,62.28816604614258,59.836326599121094,60.215972900390625,461393198,0.0,0.0
60.21354293823242,60.21354293823242,56.479984283447266,56.658416748046875,631581518,0.0,0.0
56.66562271118164,57.678855895996094,52.23197555541992,52.29166030883789,735247033,0.0,0.0
52.30757522583008,52.59090042114258,48.13050842285156,48.228904724121094,674269221,0.0,0.0
48.21331787109375,48.21331787109375,41.629676818847656,43.30030059814453,1135771941,0.0,0.0
43.314002990722656,46.132015228271484,40.68040466308594,46.132015228271484,1038406218,0.0,0.0
46.133480072021484,50.64122009277344,41.901668548583984,50.49177169799805,1082980140,0.0,0.0
50.51575469970703,50.88089370727539,44.331329345703125,44.6997184753418,754689123,0.0,0.0
44.70615768432617,48.25876235961914,44.57722473144531,47.684913635253906,624241753,0.0,0.0
47.68170166015625,48.20722579956055,41.93596267700195,47.247257232666016,878504763,0.0,0.0
47.23798751831055,55.684326171875,45.20140075683594,54.32316589355469,1408560758,0.0,0.0
54.321990966796875,54.37226486206055,51.61100387573242,52.90559387207031,867331545,0.0,0.0
52.89878463745117,55.45185852050781,52.14239501953125,53.5076789855957,683095131,0.0,0.0
53.52071762084961,53.57326889038086,50.77501678466797,52.10539245605469,571710882,0.0,0.0
52.109195709228516,56.43814468383789,52.04600524902344,55.76283264160156,675234042,0.0,0.0
55.76162338256836,56.961769104003906,54.882591247558594,55.99228286743164,589158085,0.0,0.0
55.99024200439453,59.52711868286133,55.081539154052734,58.96992874145508,560628121,0.0,0.0
58.955406188964844,60.300819396972656,56.87559509277344,56.87614440917969,486759815,0.0,0.0
56.86295700073242,58.51468276977539,55.249855041503906,55.92555618286133,456437012,0.0,0.0
55.91389083862305,56.72005081176758,52.752288818359375,52.81161117553711,519374670,0.0,0.0
52.80720138549805,54.23308181762695,51.790496826171875,53.42253875732422,557459009,0.0,0.0
53.447410583496094,53.736392974853516,50.4050178527832,53.64842987060547,632075268,0.0,0.0
53.699031829833984,55.61848831176758,50.38762283325195,51.11524200439453,628538818,0.0,0.0
51.13259506225586,51.41740036010742,49.99398422241211,50.48544692993164,448609019,0.0,0.0
50.484867095947266,51.498252868652344,49.34320831298828,50.97217559814453,402299367,0.0,0.0
50.97188186645508,52.282711029052734,49.877628326416016,52.24381637573242,425036720,0.0,0.0
52.238739013671875,52.33161544799805,48.23786163330078,49.83059310913086,559357113,0.0,0.0
49.8358039855957,50.592315673828125,49.25436019897461,50.361087799072266,429814449,0.0,0.0
50.360191345214844,52.406734466552734,49.85165786743164,52.14289474487305,478192342,0.0,0.0
52.140445709228516,53.74789810180664,50.95570373535156,51.5649528503418,565652402,0.0,0.0
51.55635452270508,54.49441909790039,51.478233337402344,54.16061782836914,444782359,0.0,0.0
54.15983963012695,54.881256103515625,51.16180419921875,52.16814041137695,616041879,0.0,0.0
52.16533660888672,52.16533660888672,48.62705612182617,48.77458953857422,393277100,0.0,0.0
48.7748908996582,49.12919235229492,47.53236389160156,47.54238510131836,368912014,0.0,0.0
47.544437408447266,49.56312561035156,46.662994384765625,49.56312561035156,447352506,0.0,0.0
49.55903625488281,51.504188537597656,48.13614273071289,51.218807220458984,420169921,0.0,0.0
51.22144317626953,52.44595718383789,50.814613342285156,51.798065185546875,442039141,0.0,0.0
51.794742584228516,55.255428314208984,51.19859313964844,55.12516403198242,426040229,0.0,0.0
55.12351989746094,56.83445358276367,54.720367431640625,55.721351623535156,579886019,0.0,0.0
55.7232666015625,59.00438690185547,55.528221130371094,58.62628936767578,604964726,0.0,0.0
58.61126708984375,59.19778060913086,56.11280059814453,57.98419952392578,579491163,0.0,0.0
57.98867416381836,61.46427917480469,56.781219482421875,57.23776626586914,662964095,0.0,0.0
57.240596771240234,58.519569396972656,55.461177825927734,58.099822998046875,464802265,0.0,0.0
58.10052490234375,59.097774505615234,55.72700881958008,56.17611312866211,464241227,0.0,0.0
56.16364669799805,57.15965270996094,54.76734924316406,56.42631912231445,380442502,0.0,0.0
56.42781066894531,59.61155700683594,56.397010803222656,58.48570251464844,402627822,0.0,0.0
58.48329544067383,58.794830322265625,54.366275787353516,54.366275787353516,445424172,0.0,0.0
54.353599548339844,54.353599548339844,52.19551086425781,53.7901725769043,400322025,0.0,0.0
53.798828125,58.95100402832031,53.15217590332031,58.95100402832031,529603132,0.0,0.0
58.95376205444336,63.92095947265625,58.64144515991211,63.46399688720703,757291482,0.0,0.0
63.46464157104492,64.30512237548828,60.12721252441406,60.92249298095703,664571137,0.0,0.0
60.917049407958984,63.77112579345703,60.22955322265625,60.44015121459961,667982996,0.0,0.0
60.44405746459961,62.79286193847656,59.896419525146484,59.909507751464844,502294495,0.0,0.0
59.91562271118164,60.570430755615234,58.44951629638672,59.53544616699219,467875340,0.0,0.0
59.53025817871094,59.72209167480469,56.88901901245117,58.24385452270508,524322092,0.0,0.0
58.23983383178711,60.00974655151367,56.97088623046875,57.80519104003906,472558915,0.0,0.0
57.805233001708984,60.375362396240234,57.7509651184082,59.848575592041016,437413922,0.0,0.0
59.839481353759766,62.40865707397461,59.70073318481445,62.40127182006836,463122316,0.0,0.0
62.40816116333008,62.433921813964844,60.789920806884766,60.91834259033203,291347560,0.0,0.0
60.920589447021484,61.940494537353516,60.20869064331055,61.1023063659668,276519336,0.0,0.0
61.10433578491211,63.9603385925293,60.94041061401367,62.59212875366211,384554405,0.0,0.0
62.59897994995117,62.782325744628906,58.754459381103516,59.2599983215332,406076522,0.0,0.0
59.25986862182617,62.17228317260742,58.078102111816406,61.603851318359375,543530224,0.0,0.0
61.606346130371094,63.256103515625,61.574462890625,61.90461349487305,472762678,0.0,0.0
61.9041862487793,62.962833404541016,60.873382568359375,62.932228088378906,370984475,0.0,0.0
62.934349060058594,65.3356704711914,62.72484588623047,63.7535285949707,391896085,0.0,0.0
63.75997543334961,65.62770080566406,62.91333770751953,63.30875778198242,411725410,0.0,0.0
63.30583572387695,65.17250061035156,60.03242111206055,60.82551574707031,487425277,0.0,0.0
60.807071685791016,61.54142761230469,60.23854064941406,61.34233856201172,400419587,0.0,0.0
61.337974548339844,64.56123352050781,60.03407287597656,60.3741569519043,564337359,0.0,0.0
60.39039993286133,61.56446075439453,59.82616424560547,60.04568862915039,375531380,0.0,0.0
60.04190444946289,60.10254669189453,53.635345458984375,54.0316276550293,598011455,0.0,0.0
54.02425765991211,55.569393157958984,53.15416717529297,54.18755340576172,473723831,0.0,0.0
54.18001174926758,55.935054779052734,53.987640380859375,55.492027282714844,346325352,0.0,0.0
55.497440338134766,57.2607421875,52.51923370361328,57.25567626953125,766070930,0.0,0.0
57.24626922607422,57.5816650390625,54.28071212768555,57.07943344116211,524532444,0.0,0.0
57.0779914855957,57.46327209472656,55.827903747558594,56.47816848754883,471510182,0.0,0.0
56.47560501098633,57.36817169189453,56.08835220336914,56.79257583618164,432646387,0.0,0.0
56.78224182128906,57.95991134643555,52.51424026489258,52.744449615478516,567680603,0.0,0.0
52.758628845214844,53.28228759765625,52.11684036254883,53.05023956298828,392990718,0.0,0.0
53.04772186279297,55.6735725402832,52.711055755615234,53.61201858520508,485789560,0.0,0.0
53.610782623291016,56.5727424621582,52.94242477416992,55.77189254760742,526456711,0.0,0.0
55.77510070800781,56.06769561767578,52.30454635620117,53.05681228637695,464828759,0.0,0.0
53.05765914916992,55.09647750854492,53.05765914916992,53.85666275024414,439496760,0.0,0.0
53.85836410522461,57.57414627075195,53.549686431884766,57.52796936035156,584763245,0.0,0.0
57.524898529052734,62.07897186279297,56.644378662109375,61.04099655151367,761493332,0.0,0.0
61.03767776489258,61.95997619628906,59.83968734741211,60.134803771972656,529966061,0.0,0.0
60.142940521240234,60.91429138183594,58.82038879394531,60.90089416503906,404022021,0.0,0.0
60.90159606933594,61.32762908935547,59.51828384399414,60.416404724121094,450815584,0.0,0.0
60.4139518737793,62.34904861450195,54.3062744140625,54.31306076049805,671460963,0.0,0.0
54.302589416503906,58.10066223144531,53.299686431884766,57.41590118408203,623767136,0.0,0.0
57.41305923461914,58.4691162109375,56.34557342529297,58.003257751464844,539805386,0.0,0.0
58.00151824951172,61.653663635253906,57.855316162109375,61.23288345336914,610797768,0.0,0.0
61.225059509277344,64.44889831542969,60.87065124511719,63.431644439697266,611529013,0.0,0.0
63.427024841308594,64.26847839355469,61.82975387573242,62.24362564086914,467207228,0.0,0.0
62.246158599853516,62.94322967529297,60.38718795776367,61.36201477050781,527623332,0.0,0.0
61.36082077026367,67.06636810302734,58.63788986206055,59.10230255126953,1001779466,0.0,0.0
59.061370849609375,60.84946823120117,58.701507568359375,60.14519119262695,622750084,0.0,0.0
60.14997100830078,60.608158111572266,56.19339370727539,56.35026168823242,629471575,0.0,0.0
56.35547637939453,56.75113296508789,54.940608978271484,55.844261169433594,471316851,0.0,0.0
55.85560607910156,58.34921646118164,55.85560607910156,57.81655502319336,354646581,0.0,0.0
57.81219482421875,57.821388244628906,52.83761978149414,52.84428405761719,447780228,0.0,0.0
52.832515716552734,53.63090515136719,50.42839050292969,52.87487030029297,687424376,0.0,0.0
52.88425064086914,53.530235290527344,51.1770133972168,52.36106491088867,561066601,0.0,0.0
52.35625076293945,55.26560592651367,50.69179916381836,51.236183166503906,681284602,0.0,0.0
51.23323440551758,53.88665771484375,50.80744552612305,53.51061248779297,480101560,0.0,0.0
53.51188659667969,55.22101593017578,51.89682388305664,55.08971405029297,560635011,0.0,0.0
